,Type,Sex,Size,Intake Type,Intake Jurisdiction,PredomBreed,PredomColor,Type Sex,Type Size,Type Intake Type,Type Intake Jurisdiction,Type PredomBreed,Type PredomColor,Sex Size,Sex Intake Type,Sex Intake Jurisdiction,Sex PredomBreed,Sex PredomColor,Size Intake Type,Size Intake Jurisdiction,Size PredomBreed,Size PredomColor,Intake Type Intake Jurisdiction,Intake Type PredomBreed,Intake Type PredomColor,Intake Jurisdiction PredomBreed,Intake Jurisdiction PredomColor,PredomBreed PredomColor,Outcome Type
118,0.0,1.0,0.0,3.0,10.0,20.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,20.0,9.0,0.0,0.0,0.0,0.0,30.0,60.0,27.0,200.0,90.0,180.0,1
119,0.0,0.0,4.0,4.0,8.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,32.0,84.0,8.0,32.0,84.0,8.0,168.0,16.0,42.0,1
120,0.0,0.0,4.0,4.0,10.0,22.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,40.0,88.0,64.0,40.0,88.0,64.0,220.0,160.0,352.0,1
121,1.0,2.0,1.0,2.0,10.0,42.0,7.0,2.0,1.0,2.0,10.0,42.0,7.0,2.0,4.0,20.0,84.0,14.0,2.0,10.0,42.0,7.0,20.0,84.0,14.0,420.0,70.0,294.0,1
122,1.0,3.0,4.0,4.0,10.0,44.0,18.0,3.0,4.0,4.0,10.0,44.0,18.0,12.0,12.0,30.0,132.0,54.0,16.0,40.0,176.0,72.0,40.0,176.0,72.0,440.0,180.0,792.0,2
123,1.0,1.0,2.0,4.0,8.0,42.0,13.0,1.0,2.0,4.0,8.0,42.0,13.0,2.0,4.0,8.0,42.0,13.0,8.0,16.0,84.0,26.0,32.0,168.0,52.0,336.0,104.0,546.0,1
124,0.0,4.0,2.0,4.0,8.0,22.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,32.0,88.0,44.0,8.0,16.0,44.0,22.0,32.0,88.0,44.0,176.0,88.0,242.0,1
125,0.0,1.0,2.0,4.0,8.0,22.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,8.0,22.0,6.0,8.0,16.0,44.0,12.0,32.0,88.0,24.0,176.0,48.0,132.0,1
126,0.0,3.0,4.0,2.0,10.0,54.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,30.0,162.0,42.0,8.0,40.0,216.0,56.0,20.0,108.0,28.0,540.0,140.0,756.0,1
127,2.0,4.0,4.0,3.0,8.0,6.0,2.0,8.0,8.0,6.0,16.0,12.0,4.0,16.0,12.0,32.0,24.0,8.0,12.0,32.0,24.0,8.0,24.0,18.0,6.0,48.0,16.0,12.0,1
128,0.0,0.0,0.0,4.0,8.0,22.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,88.0,36.0,176.0,72.0,198.0,1
129,0.0,1.0,2.0,4.0,10.0,54.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,10.0,54.0,1.0,8.0,20.0,108.0,2.0,40.0,216.0,4.0,540.0,10.0,54.0,1
130,0.0,1.0,4.0,4.0,10.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,10.0,22.0,0.0,16.0,40.0,88.0,0.0,40.0,88.0,0.0,220.0,0.0,0.0,1
131,1.0,1.0,2.0,4.0,10.0,42.0,1.0,1.0,2.0,4.0,10.0,42.0,1.0,2.0,4.0,10.0,42.0,1.0,8.0,20.0,84.0,2.0,40.0,168.0,4.0,420.0,10.0,42.0,1
132,0.0,0.0,4.0,4.0,8.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,32.0,88.0,16.0,32.0,88.0,16.0,176.0,32.0,88.0,1
133,0.0,4.0,0.0,4.0,8.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,32.0,88.0,0.0,0.0,0.0,0.0,0.0,32.0,88.0,0.0,176.0,0.0,0.0,1
134,0.0,4.0,0.0,4.0,8.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,32.0,88.0,0.0,0.0,0.0,0.0,0.0,32.0,88.0,0.0,176.0,0.0,0.0,1
135,0.0,0.0,0.0,4.0,8.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,84.0,0.0,168.0,0.0,0.0,1
136,0.0,3.0,4.0,2.0,10.0,22.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,30.0,66.0,27.0,8.0,40.0,88.0,36.0,20.0,44.0,18.0,220.0,90.0,198.0,1
137,1.0,1.0,2.0,4.0,8.0,42.0,2.0,1.0,2.0,4.0,8.0,42.0,2.0,2.0,4.0,8.0,42.0,2.0,8.0,16.0,84.0,4.0,32.0,168.0,8.0,336.0,16.0,84.0,1
138,0.0,0.0,4.0,4.0,8.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,32.0,80.0,16.0,32.0,80.0,16.0,160.0,32.0,80.0,1
139,0.0,2.0,4.0,4.0,8.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,16.0,44.0,4.0,16.0,32.0,88.0,8.0,32.0,88.0,8.0,176.0,16.0,44.0,1
140,1.0,3.0,2.0,4.0,10.0,42.0,2.0,3.0,2.0,4.0,10.0,42.0,2.0,6.0,12.0,30.0,126.0,6.0,8.0,20.0,84.0,4.0,40.0,168.0,8.0,420.0,20.0,84.0,0
141,0.0,4.0,0.0,4.0,8.0,22.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,32.0,88.0,48.0,0.0,0.0,0.0,0.0,32.0,88.0,48.0,176.0,96.0,264.0,1
142,0.0,4.0,0.0,4.0,8.0,22.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,32.0,88.0,48.0,0.0,0.0,0.0,0.0,32.0,88.0,48.0,176.0,96.0,264.0,1
143,0.0,4.0,4.0,4.0,8.0,22.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,32.0,88.0,72.0,16.0,32.0,88.0,72.0,32.0,88.0,72.0,176.0,144.0,396.0,1
144,0.0,2.0,4.0,4.0,8.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,16.0,40.0,0.0,16.0,32.0,80.0,0.0,32.0,80.0,0.0,160.0,0.0,0.0,1
145,0.0,4.0,0.0,4.0,8.0,22.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,32.0,88.0,48.0,0.0,0.0,0.0,0.0,32.0,88.0,48.0,176.0,96.0,264.0,1
146,2.0,4.0,4.0,3.0,8.0,6.0,0.0,8.0,8.0,6.0,16.0,12.0,0.0,16.0,12.0,32.0,24.0,0.0,12.0,32.0,24.0,0.0,24.0,18.0,0.0,48.0,0.0,0.0,1
147,1.0,3.0,2.0,4.0,8.0,42.0,7.0,3.0,2.0,4.0,8.0,42.0,7.0,6.0,12.0,24.0,126.0,21.0,8.0,16.0,84.0,14.0,32.0,168.0,28.0,336.0,56.0,294.0,1
148,1.0,2.0,1.0,4.0,10.0,33.0,0.0,2.0,1.0,4.0,10.0,33.0,0.0,2.0,8.0,20.0,66.0,0.0,4.0,10.0,33.0,0.0,40.0,132.0,0.0,330.0,0.0,0.0,2
149,0.0,0.0,4.0,4.0,8.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,32.0,80.0,0.0,32.0,80.0,0.0,160.0,0.0,0.0,1
150,0.0,0.0,4.0,4.0,8.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,32.0,88.0,16.0,32.0,88.0,16.0,176.0,32.0,88.0,1
151,0.0,2.0,4.0,4.0,8.0,22.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,16.0,44.0,22.0,16.0,32.0,88.0,44.0,32.0,88.0,44.0,176.0,88.0,242.0,1
152,0.0,0.0,4.0,4.0,10.0,22.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,40.0,88.0,36.0,40.0,88.0,36.0,220.0,90.0,198.0,1
153,0.0,1.0,4.0,4.0,8.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,8.0,21.0,2.0,16.0,32.0,84.0,8.0,32.0,84.0,8.0,168.0,16.0,42.0,1
154,1.0,3.0,4.0,1.0,10.0,48.0,18.0,3.0,4.0,1.0,10.0,48.0,18.0,12.0,3.0,30.0,144.0,54.0,4.0,40.0,192.0,72.0,10.0,48.0,18.0,480.0,180.0,864.0,2
155,0.0,0.0,4.0,4.0,10.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,40.0,88.0,0.0,40.0,88.0,0.0,220.0,0.0,0.0,1
156,0.0,0.0,4.0,2.0,10.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,40.0,88.0,8.0,20.0,44.0,4.0,220.0,20.0,44.0,1
157,2.0,4.0,4.0,3.0,8.0,6.0,0.0,8.0,8.0,6.0,16.0,12.0,0.0,16.0,12.0,32.0,24.0,0.0,12.0,32.0,24.0,0.0,24.0,18.0,0.0,48.0,0.0,0.0,1
158,1.0,4.0,2.0,4.0,8.0,38.0,2.0,4.0,2.0,4.0,8.0,38.0,2.0,8.0,16.0,32.0,152.0,8.0,8.0,16.0,76.0,4.0,32.0,152.0,8.0,304.0,16.0,76.0,2
159,0.0,2.0,4.0,4.0,12.0,22.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,24.0,44.0,6.0,16.0,48.0,88.0,12.0,48.0,88.0,12.0,264.0,36.0,66.0,1
160,1.0,1.0,4.0,4.0,8.0,44.0,18.0,1.0,4.0,4.0,8.0,44.0,18.0,4.0,4.0,8.0,44.0,18.0,16.0,32.0,176.0,72.0,32.0,176.0,72.0,352.0,144.0,792.0,1
161,2.0,0.0,4.0,4.0,8.0,14.0,2.0,0.0,8.0,8.0,16.0,28.0,4.0,0.0,0.0,0.0,0.0,0.0,16.0,32.0,56.0,8.0,32.0,56.0,8.0,112.0,16.0,28.0,1
162,2.0,1.0,2.0,1.0,8.0,14.0,13.0,2.0,4.0,2.0,16.0,28.0,26.0,2.0,1.0,8.0,14.0,13.0,2.0,16.0,28.0,26.0,8.0,14.0,13.0,112.0,104.0,182.0,1
163,1.0,1.0,1.0,4.0,8.0,28.0,18.0,1.0,1.0,4.0,8.0,28.0,18.0,1.0,4.0,8.0,28.0,18.0,4.0,8.0,28.0,18.0,32.0,112.0,72.0,224.0,144.0,504.0,1
164,2.0,1.0,2.0,1.0,8.0,14.0,13.0,2.0,4.0,2.0,16.0,28.0,26.0,2.0,1.0,8.0,14.0,13.0,2.0,16.0,28.0,26.0,8.0,14.0,13.0,112.0,104.0,182.0,1
165,0.0,4.0,0.0,4.0,8.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,32.0,88.0,0.0,0.0,0.0,0.0,0.0,32.0,88.0,0.0,176.0,0.0,0.0,1
166,0.0,4.0,4.0,1.0,10.0,20.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4.0,40.0,80.0,24.0,4.0,40.0,80.0,24.0,10.0,20.0,6.0,200.0,60.0,120.0,1
167,0.0,3.0,4.0,2.0,10.0,22.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,30.0,66.0,54.0,8.0,40.0,88.0,72.0,20.0,44.0,36.0,220.0,180.0,396.0,0
168,0.0,1.0,4.0,4.0,8.0,21.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,8.0,21.0,11.0,16.0,32.0,84.0,44.0,32.0,84.0,44.0,168.0,88.0,231.0,1
169,0.0,4.0,4.0,4.0,8.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,32.0,88.0,0.0,16.0,32.0,88.0,0.0,32.0,88.0,0.0,176.0,0.0,0.0,1
170,0.0,3.0,4.0,4.0,10.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,30.0,66.0,6.0,16.0,40.0,88.0,8.0,40.0,88.0,8.0,220.0,20.0,44.0,1
171,0.0,4.0,4.0,4.0,10.0,22.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,40.0,88.0,36.0,16.0,40.0,88.0,36.0,40.0,88.0,36.0,220.0,90.0,198.0,1
172,0.0,0.0,4.0,4.0,8.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,32.0,88.0,8.0,32.0,88.0,8.0,176.0,16.0,44.0,1
173,0.0,4.0,4.0,3.0,8.0,22.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,12.0,32.0,88.0,36.0,12.0,32.0,88.0,36.0,24.0,66.0,27.0,176.0,72.0,198.0,1
174,0.0,4.0,4.0,4.0,10.0,22.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,40.0,88.0,36.0,16.0,40.0,88.0,36.0,40.0,88.0,36.0,220.0,90.0,198.0,1
175,0.0,4.0,4.0,4.0,8.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,32.0,88.0,0.0,16.0,32.0,88.0,0.0,32.0,88.0,0.0,176.0,0.0,0.0,2
176,1.0,1.0,2.0,4.0,10.0,33.0,17.0,1.0,2.0,4.0,10.0,33.0,17.0,2.0,4.0,10.0,33.0,17.0,8.0,20.0,66.0,34.0,40.0,132.0,68.0,330.0,170.0,561.0,1
177,0.0,0.0,4.0,4.0,8.0,20.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,32.0,80.0,72.0,32.0,80.0,72.0,160.0,144.0,360.0,1
178,1.0,0.0,2.0,4.0,10.0,0.0,13.0,0.0,2.0,4.0,10.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,8.0,20.0,0.0,26.0,40.0,0.0,52.0,0.0,130.0,0.0,2
179,0.0,1.0,4.0,3.0,8.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,8.0,22.0,0.0,12.0,32.0,88.0,0.0,24.0,66.0,0.0,176.0,0.0,0.0,1
180,1.0,0.0,1.0,4.0,8.0,25.0,0.0,0.0,1.0,4.0,8.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,25.0,0.0,32.0,100.0,0.0,200.0,0.0,0.0,1
181,1.0,1.0,4.0,4.0,8.0,40.0,15.0,1.0,4.0,4.0,8.0,40.0,15.0,4.0,4.0,8.0,40.0,15.0,16.0,32.0,160.0,60.0,32.0,160.0,60.0,320.0,120.0,600.0,1
182,2.0,4.0,4.0,3.0,4.0,6.0,2.0,8.0,8.0,6.0,8.0,12.0,4.0,16.0,12.0,16.0,24.0,8.0,12.0,16.0,24.0,8.0,12.0,18.0,6.0,24.0,8.0,12.0,1
183,2.0,4.0,4.0,3.0,10.0,6.0,2.0,8.0,8.0,6.0,20.0,12.0,4.0,16.0,12.0,40.0,24.0,8.0,12.0,40.0,24.0,8.0,30.0,18.0,6.0,60.0,20.0,12.0,1
184,0.0,2.0,4.0,2.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,20.0,40.0,0.0,8.0,40.0,80.0,0.0,20.0,40.0,0.0,200.0,0.0,0.0,1
185,1.0,2.0,2.0,4.0,10.0,42.0,1.0,2.0,2.0,4.0,10.0,42.0,1.0,4.0,8.0,20.0,84.0,2.0,8.0,20.0,84.0,2.0,40.0,168.0,4.0,420.0,10.0,42.0,1
186,0.0,2.0,4.0,2.0,12.0,22.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,24.0,44.0,22.0,8.0,48.0,88.0,44.0,24.0,44.0,22.0,264.0,132.0,242.0,1
187,2.0,1.0,2.0,1.0,8.0,14.0,13.0,2.0,4.0,2.0,16.0,28.0,26.0,2.0,1.0,8.0,14.0,13.0,2.0,16.0,28.0,26.0,8.0,14.0,13.0,112.0,104.0,182.0,1
188,1.0,1.0,1.0,4.0,8.0,25.0,0.0,1.0,1.0,4.0,8.0,25.0,0.0,1.0,4.0,8.0,25.0,0.0,4.0,8.0,25.0,0.0,32.0,100.0,0.0,200.0,0.0,0.0,1
189,2.0,1.0,2.0,1.0,8.0,14.0,13.0,2.0,4.0,2.0,16.0,28.0,26.0,2.0,1.0,8.0,14.0,13.0,2.0,16.0,28.0,26.0,8.0,14.0,13.0,112.0,104.0,182.0,1
190,2.0,4.0,4.0,3.0,8.0,6.0,0.0,8.0,8.0,6.0,16.0,12.0,0.0,16.0,12.0,32.0,24.0,0.0,12.0,32.0,24.0,0.0,24.0,18.0,0.0,48.0,0.0,0.0,1
191,2.0,1.0,2.0,1.0,8.0,14.0,13.0,2.0,4.0,2.0,16.0,28.0,26.0,2.0,1.0,8.0,14.0,13.0,2.0,16.0,28.0,26.0,8.0,14.0,13.0,112.0,104.0,182.0,1
192,2.0,1.0,2.0,1.0,8.0,14.0,13.0,2.0,4.0,2.0,16.0,28.0,26.0,2.0,1.0,8.0,14.0,13.0,2.0,16.0,28.0,26.0,8.0,14.0,13.0,112.0,104.0,182.0,1
193,2.0,1.0,2.0,1.0,8.0,14.0,13.0,2.0,4.0,2.0,16.0,28.0,26.0,2.0,1.0,8.0,14.0,13.0,2.0,16.0,28.0,26.0,8.0,14.0,13.0,112.0,104.0,182.0,1
194,2.0,1.0,2.0,1.0,8.0,14.0,13.0,2.0,4.0,2.0,16.0,28.0,26.0,2.0,1.0,8.0,14.0,13.0,2.0,16.0,28.0,26.0,8.0,14.0,13.0,112.0,104.0,182.0,1
195,0.0,0.0,4.0,4.0,8.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,32.0,88.0,0.0,32.0,88.0,0.0,176.0,0.0,0.0,1
196,2.0,1.0,2.0,1.0,8.0,14.0,13.0,2.0,4.0,2.0,16.0,28.0,26.0,2.0,1.0,8.0,14.0,13.0,2.0,16.0,28.0,26.0,8.0,14.0,13.0,112.0,104.0,182.0,1
197,0.0,2.0,2.0,4.0,10.0,22.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,20.0,44.0,22.0,8.0,20.0,44.0,22.0,40.0,88.0,44.0,220.0,110.0,242.0,1
198,0.0,1.0,0.0,4.0,10.0,21.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,21.0,18.0,0.0,0.0,0.0,0.0,40.0,84.0,72.0,210.0,180.0,378.0,1
199,1.0,2.0,4.0,4.0,10.0,44.0,9.0,2.0,4.0,4.0,10.0,44.0,9.0,8.0,8.0,20.0,88.0,18.0,16.0,40.0,176.0,36.0,40.0,176.0,36.0,440.0,90.0,396.0,0
200,2.0,1.0,2.0,1.0,8.0,14.0,13.0,2.0,4.0,2.0,16.0,28.0,26.0,2.0,1.0,8.0,14.0,13.0,2.0,16.0,28.0,26.0,8.0,14.0,13.0,112.0,104.0,182.0,1
201,0.0,1.0,4.0,4.0,10.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,10.0,22.0,0.0,16.0,40.0,88.0,0.0,40.0,88.0,0.0,220.0,0.0,0.0,1
202,0.0,0.0,2.0,4.0,8.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,42.0,0.0,32.0,84.0,0.0,168.0,0.0,0.0,1
203,0.0,1.0,0.0,4.0,8.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,22.0,0.0,0.0,0.0,0.0,0.0,32.0,88.0,0.0,176.0,0.0,0.0,1
204,2.0,4.0,4.0,3.0,8.0,38.0,9.0,8.0,8.0,6.0,16.0,76.0,18.0,16.0,12.0,32.0,152.0,36.0,12.0,32.0,152.0,36.0,24.0,114.0,27.0,304.0,72.0,342.0,1
205,1.0,0.0,2.0,2.0,10.0,25.0,0.0,0.0,2.0,2.0,10.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,50.0,0.0,20.0,50.0,0.0,250.0,0.0,0.0,1
206,0.0,3.0,4.0,4.0,10.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,30.0,66.0,6.0,16.0,40.0,88.0,8.0,40.0,88.0,8.0,220.0,20.0,44.0,1
207,1.0,3.0,3.0,2.0,12.0,25.0,0.0,3.0,3.0,2.0,12.0,25.0,0.0,9.0,6.0,36.0,75.0,0.0,6.0,36.0,75.0,0.0,24.0,50.0,0.0,300.0,0.0,0.0,0
208,0.0,3.0,4.0,4.0,10.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,30.0,66.0,12.0,16.0,40.0,88.0,16.0,40.0,88.0,16.0,220.0,40.0,88.0,1
209,1.0,3.0,5.0,1.0,8.0,43.0,13.0,3.0,5.0,1.0,8.0,43.0,13.0,15.0,3.0,24.0,129.0,39.0,5.0,40.0,215.0,65.0,8.0,43.0,13.0,344.0,104.0,559.0,2
210,1.0,0.0,1.0,4.0,8.0,55.0,9.0,0.0,1.0,4.0,8.0,55.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,55.0,9.0,32.0,220.0,36.0,440.0,72.0,495.0,1
211,1.0,0.0,2.0,3.0,8.0,3.0,0.0,0.0,2.0,3.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,6.0,0.0,24.0,9.0,0.0,24.0,0.0,0.0,2
212,2.0,1.0,4.0,4.0,10.0,14.0,13.0,2.0,8.0,8.0,20.0,28.0,26.0,4.0,4.0,10.0,14.0,13.0,16.0,40.0,56.0,52.0,40.0,56.0,52.0,140.0,130.0,182.0,1
213,1.0,1.0,1.0,2.0,10.0,50.0,0.0,1.0,1.0,2.0,10.0,50.0,0.0,1.0,2.0,10.0,50.0,0.0,2.0,10.0,50.0,0.0,20.0,100.0,0.0,500.0,0.0,0.0,1
214,2.0,4.0,4.0,4.0,10.0,14.0,17.0,8.0,8.0,8.0,20.0,28.0,34.0,16.0,16.0,40.0,56.0,68.0,16.0,40.0,56.0,68.0,40.0,56.0,68.0,140.0,170.0,238.0,1
215,1.0,1.0,1.0,2.0,10.0,50.0,0.0,1.0,1.0,2.0,10.0,50.0,0.0,1.0,2.0,10.0,50.0,0.0,2.0,10.0,50.0,0.0,20.0,100.0,0.0,500.0,0.0,0.0,1
216,0.0,3.0,4.0,2.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,30.0,60.0,0.0,8.0,40.0,80.0,0.0,20.0,40.0,0.0,200.0,0.0,0.0,1
217,0.0,4.0,4.0,4.0,12.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,48.0,88.0,8.0,16.0,48.0,88.0,8.0,48.0,88.0,8.0,264.0,24.0,44.0,1
218,2.0,4.0,4.0,4.0,10.0,46.0,2.0,8.0,8.0,8.0,20.0,92.0,4.0,16.0,16.0,40.0,184.0,8.0,16.0,40.0,184.0,8.0,40.0,184.0,8.0,460.0,20.0,92.0,1
219,0.0,2.0,4.0,4.0,8.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,16.0,40.0,0.0,16.0,32.0,80.0,0.0,32.0,80.0,0.0,160.0,0.0,0.0,1
220,1.0,1.0,2.0,4.0,10.0,42.0,18.0,1.0,2.0,4.0,10.0,42.0,18.0,2.0,4.0,10.0,42.0,18.0,8.0,20.0,84.0,36.0,40.0,168.0,72.0,420.0,180.0,756.0,2
221,2.0,1.0,4.0,4.0,10.0,14.0,13.0,2.0,8.0,8.0,20.0,28.0,26.0,4.0,4.0,10.0,14.0,13.0,16.0,40.0,56.0,52.0,40.0,56.0,52.0,140.0,130.0,182.0,1
222,2.0,4.0,4.0,1.0,8.0,14.0,18.0,8.0,8.0,2.0,16.0,28.0,36.0,16.0,4.0,32.0,56.0,72.0,4.0,32.0,56.0,72.0,8.0,14.0,18.0,112.0,144.0,252.0,1
223,2.0,4.0,4.0,1.0,8.0,14.0,18.0,8.0,8.0,2.0,16.0,28.0,36.0,16.0,4.0,32.0,56.0,72.0,4.0,32.0,56.0,72.0,8.0,14.0,18.0,112.0,144.0,252.0,1
224,2.0,4.0,2.0,4.0,8.0,32.0,8.0,8.0,4.0,8.0,16.0,64.0,16.0,8.0,16.0,32.0,128.0,32.0,8.0,16.0,64.0,16.0,32.0,128.0,32.0,256.0,64.0,256.0,3
225,2.0,4.0,4.0,1.0,8.0,14.0,18.0,8.0,8.0,2.0,16.0,28.0,36.0,16.0,4.0,32.0,56.0,72.0,4.0,32.0,56.0,72.0,8.0,14.0,18.0,112.0,144.0,252.0,1
226,0.0,3.0,4.0,2.0,8.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,24.0,66.0,6.0,8.0,32.0,88.0,8.0,16.0,44.0,4.0,176.0,16.0,44.0,1
227,2.0,4.0,4.0,1.0,8.0,14.0,18.0,8.0,8.0,2.0,16.0,28.0,36.0,16.0,4.0,32.0,56.0,72.0,4.0,32.0,56.0,72.0,8.0,14.0,18.0,112.0,144.0,252.0,1
228,2.0,4.0,4.0,1.0,8.0,14.0,18.0,8.0,8.0,2.0,16.0,28.0,36.0,16.0,4.0,32.0,56.0,72.0,4.0,32.0,56.0,72.0,8.0,14.0,18.0,112.0,144.0,252.0,1
229,2.0,4.0,4.0,1.0,8.0,14.0,18.0,8.0,8.0,2.0,16.0,28.0,36.0,16.0,4.0,32.0,56.0,72.0,4.0,32.0,56.0,72.0,8.0,14.0,18.0,112.0,144.0,252.0,1
230,2.0,4.0,4.0,1.0,8.0,14.0,18.0,8.0,8.0,2.0,16.0,28.0,36.0,16.0,4.0,32.0,56.0,72.0,4.0,32.0,56.0,72.0,8.0,14.0,18.0,112.0,144.0,252.0,1
231,2.0,4.0,4.0,1.0,8.0,14.0,18.0,8.0,8.0,2.0,16.0,28.0,36.0,16.0,4.0,32.0,56.0,72.0,4.0,32.0,56.0,72.0,8.0,14.0,18.0,112.0,144.0,252.0,1
232,0.0,2.0,4.0,4.0,8.0,20.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,16.0,40.0,18.0,16.0,32.0,80.0,36.0,32.0,80.0,36.0,160.0,72.0,180.0,1
233,0.0,0.0,4.0,4.0,8.0,22.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,32.0,88.0,36.0,32.0,88.0,36.0,176.0,72.0,198.0,1
234,1.0,0.0,4.0,4.0,10.0,56.0,18.0,0.0,4.0,4.0,10.0,56.0,18.0,0.0,0.0,0.0,0.0,0.0,16.0,40.0,224.0,72.0,40.0,224.0,72.0,560.0,180.0,1008.0,1
235,1.0,3.0,4.0,4.0,8.0,40.0,18.0,3.0,4.0,4.0,8.0,40.0,18.0,12.0,12.0,24.0,120.0,54.0,16.0,32.0,160.0,72.0,32.0,160.0,72.0,320.0,144.0,720.0,0
